Player,First Serve %,num_matches
Filippo Volandri,0.713699532754074,32
Alex Bogomolov Jr,0.7064897286753988,46
Flavio Cipolla,0.7013108326705361,40
Fernando Verdasco,0.6959103055545763,54
Nikolay Davydenko,0.6951534037069333,49
John Isner,0.6830633616826971,66
Jarkko Nieminen,0.6793714896076011,53
Juan Monaco,0.6746397749440122,59
Rafael Nadal,0.6741830121918105,49
Bernard Tomic,0.6608063771239736,53
Carlos Berlocq,0.6598291683583136,56
Andy Roddick,0.6587235478538551,39
Julien Benneteau,0.6560694085423251,50
Fabio Fognini,0.6559105155009152,46
Santiago Giraldo,0.653566297523502,42
Juan Martin del Potro,0.6480487595610424,82
Ivo Karlovic,0.6465331918675363,33
Novak Djokovic,0.6462467866466877,87
Edouard Roger-Vasselin,0.6428683584404062,33
Denis Istomin,0.6398306815250222,63
Steve Darcis,0.6388199214282599,40
David Ferrer,0.6340017120258596,91
Kei Nishikori,0.6336685328919667,56
Richard Gasquet,0.632398734268548,64
Roger Federer,0.6287084849223747,87
Kevin Anderson,0.625527168974864,57
Marinko Matosevic,0.6252833110038343,36
Grigor Dimitrov,0.6242834250451872,43
Jo-Wilfried Tsonga,0.623148804262739,82
Matthew Ebden,0.6225406089277482,40
Jurgen Melzer,0.6213641956881154,45
Mikhail Youzhny,0.6206334423847216,55
Gilles Muller,0.619217031794077,43
Ryan Harrison,0.6182198705020094,47
Radek Stepanek,0.6181821587762291,50
Andreas Seppi,0.6169063345008411,65
Lukasz Kubot,0.6168922002469033,50
Marcel Granollers,0.6148357819277135,46
Milos Raonic,0.6135275664694149,67
Olivier Rochus,0.606695265939505,33
Florian Mayer,0.6066442604788163,50
Alejandro Falla,0.6047340962404912,39
Nicolas Mahut,0.6044845533380486,34
Yen Hsun Lu,0.6036580245437129,30
Dudi Sela,0.6023213515289966,31
Lukas Lacko,0.6016951188489396,34
Viktor Troicki,0.6012577742725275,55
Andy Murray,0.6000943881595202,76
Philipp Kohlschreiber,0.5992860852517747,67
Tommy Haas,0.5957036320065683,48
Sergiy Stakhovsky,0.592953053201435,44
Albert Ramos,0.5914126093633252,56
Tomas Berdych,0.5883151321167064,84
Pablo Andujar,0.5866753613582358,48
Lukas Rosol,0.5862497903238445,37
Robin Haase,0.5853898965242224,47
Ernests Gulbis,0.5841360719802585,35
David Nalbandian,0.5814778105756346,38
Xavier Malisse,0.5774588370588734,45
Guillermo Garcia Lopez,0.5769762714203241,45
Sam Querrey,0.5758696771036298,62
Janko Tipsarevic,0.5733390795877754,85
Feliciano Lopez,0.5700519766951423,53
Nicolas Almagro,0.5694425833161935,83
David Goffin,0.5689860807910782,31
Thomaz Bellucci,0.5688582573901504,50
Ivan Dodig,0.5683881597602286,42
Jeremy Chardy,0.5673955462270208,44
Martin Klizan,0.5631786586713244,34
Gilles Simon,0.5629548121373041,69
Stan Wawrinka,0.5596351617772288,55
Marin Cilic,0.5541860687403349,58
Marcos Baghdatis,0.5482616825301823,60
Alexandr Dolgopolov,0.5349001377936268,59
Lleyton Hewitt,0.533762475881521,30
Go Soeda,0.5307654877239237,34
Paul Henri Mathieu,0.5281883325972502,31
Mardy Fish,0.5215378652892971,33
Benoit Paire,0.5165703931746278,52
