Player,Second Serve Win %,num_matches
Andy Roddick,0.5773790946528764,56
Francisco Clavet,0.5714271014599516,50
Gustavo Kuerten,0.5610905285273357,78
Wayne Arthurs,0.5531852908430294,43
Lleyton Hewitt,0.5512528899254407,98
Andre Agassi,0.5475240346385692,61
Ivan Ljubicic,0.5463260666089621,51
Juan Carlos Ferrero,0.5460858102569591,78
Greg Rusedski,0.5449775086356156,63
Patrick Rafter,0.5448317012695139,66
Marat Safin,0.5416716414835276,72
Albert Costa,0.5416150407969008,49
Younes El Aynaoui,0.536310447121837,56
Sebastien Grosjean,0.5355118502161367,77
Carlos Moya,0.5338259273060622,59
Roger Federer,0.5332613574108945,70
Alex Corretja,0.5318228500944217,54
Tim Henman,0.5312372616472479,71
Fernando Meligeni,0.5302901728229327,35
Guillermo Coria,0.5271355479961164,41
Tommy Haas,0.5269751438260691,79
Pete Sampras,0.5252865037284956,51
Max Mirnyi,0.524562289401236,58
Sjeng Schalken,0.5220086953639932,66
Jiri Novak,0.5210263675564197,48
Marcelo Rios,0.5209587558518991,51
Hyung Taik Lee,0.5202539865345066,31
Yevgeny Kafelnikov,0.5201035804737387,97
Goran Ivanisevic,0.5200818816844812,52
Thomas Johansson,0.5189457300545697,71
Hicham Arazi,0.5187393736930193,56
Xavier Malisse,0.5185713855029238,61
Nicolas Escude,0.5185492295535792,56
Guillermo Canas,0.5183235189473304,66
Fabrice Santoro,0.5175033975006562,63
Felix Mantilla,0.5167055925650533,46
Juan Balcells,0.516522192537918,43
Tommy Robredo,0.5148654324520139,57
Arnaud Clement,0.5138795274219553,65
Rainer Schuettler,0.5117533264028011,64
Gaston Gaudio,0.5114221351591494,51
Stefan Koubek,0.5114193275715154,46
Jerome Golmard,0.5098758323186152,48
Jan Michael Gambill,0.5086420954622413,62
Mikhail Youzhny,0.5015775746153849,40
Andrea Gaudenzi,0.5015109733345995,36
Galo Blanco,0.501172764796311,43
Olivier Rochus,0.5011004576122512,30
Mariano Zabaleta,0.5007619720575894,36
Cedric Pioline,0.49996707504763127,39
Andrew Ilie,0.4973700481371896,48
Andrei Pavel,0.4971629653627439,58
Michal Tabara,0.4963021199971878,40
Alberto Martin,0.4962655951882414,58
Thomas Enqvist,0.4956170808261265,55
Sargis Sargsian,0.49554247955905445,37
Michel Kratochvil,0.4952808008709426,52
Magnus Norman,0.4949482687025111,47
Lars Burgsmuller,0.49399325862793014,33
Vladimir Voltchkov,0.4914084059821209,39
Markus Hipfl,0.48979067134331083,34
Jonas Bjorkman,0.48968498178932635,49
Jan Siemerink,0.4893494713281039,33
Nicolas Kiefer,0.4883927487681597,58
Julien Boutter,0.48738927623485323,50
Antony Dupuis,0.48704770854986584,31
Albert Portas,0.48655649681676016,60
Nicolas Massu,0.4860449114705984,51
Andreas Vinciguerra,0.483746401371559,56
Bohdan Ulihrach,0.4834373981846292,64
Alex Calatrava,0.4829413291813743,47
David Sanchez,0.4825951801274867,31
Dominik Hrbaty,0.4819050350498862,61
Wayne Ferreira,0.48187226386167825,39
Andrei Stoliarov,0.479716791343163,42
Franco Squillari,0.47926629647207236,56
Michael Chang,0.47700968458690435,37
Nicolas Lapentti,0.47594718685239157,55
Fernando Vicente,0.47543652651990964,49
Harel Levy,0.4742242600213791,45
Gianluca Pozzi,0.468024595799412,30
Jiri Vanek,0.46699015957987344,33
Magnus Gustafsson,0.46368683142568695,37
Christophe Rochus,0.4591959874228419,38
David Prinosil,0.4585986901967571,31
Sergi Bruguera,0.45478539067354073,36
Davide Sanguinetti,0.4537951002183028,37
Marc Rosset,0.4384718986225212,36
